id,word,type,grammar,parent,meaning,note,factors,factor_meaning,status,confidence,strlen,source,language
122189,appossukkāti,.un.,,,,,appossukka+iti,,1,80,12,union,cm
122190,āpucchantiyevāti,.un.,,,,,āpucchanti+eva+iti,,1,80,16,union,cm
122191,āpucchathāti,.un.,,,,,āpucchatha+iti,,1,80,12,union,cm
122192,apucchāyevāti,.un.,,,,,apucchā+eva+iti,,1,60,13,union,cm
122193,āpucchissāmāti,.un.,,,,,āpucchissāma+iti,,1,80,14,union,cm
122194,āpucchitasaññāti,.un.,,,,,āpucchitasañña+iti,,1,80,16,union,cm
122195,āpucchitattāti,.un.,,,,,āpucchitatta+iti,,1,80,14,union,cm
122196,apucchīyitthāti,.un.,,,,,apucchīyittha+iti,,1,80,15,union,cm
122197,apuggalaniddesāti,.un.,,,,,apuggalaniddesa+iti,,1,80,17,union,cm
122198,apūjīyitthāti,.un.,,,,,apūjīyittha+iti,,1,80,13,union,cm
122199,apunabbhavassāti,.un.,,,,,apunabbhavassa+iti,,1,80,16,union,cm
122200,apunabbhavāti,.un.,,,,,apunabbhava+iti,,1,80,13,union,cm
122201,apunāgamanavasenevāti,.un.,,,,,apunāgamanavaseneva+iti,,1,80,21,union,cm
122202,apunārohavasenevāti,.un.,,,,,apunārohavaseneva+iti,,1,80,19,union,cm
122203,apuññassāti,.un.,,,,,apuññassa+iti,,1,80,11,union,cm
122204,apuññāti,.un.,,,,,apuñña+iti,,1,80,8,union,cm
122205,apūraṇamevāti,.un.,,,,,apūraṇaṃ+eva+iti,,1,80,13,union,cm
122206,arabbhāti,.un.,,,,,arabbha+iti,,1,80,9,union,cm
122207,ārabbhitthāti,.un.,,,,,ārabbhittha+iti,,1,80,13,union,cm
122208,ārabhathāti,.un.,,,,,ārabhatha+iti,,1,80,11,union,cm
122209,ārabhitthāti,.un.,,,,,ārabhittha+iti,,1,80,12,union,cm
122210,ārabhīyitthāti,.un.,,,,,ārabhīyittha+iti,,1,80,14,union,cm
122211,āraddhabbāti,.un.,,,,,āraddhabba+iti,,1,80,12,union,cm
122212,āraddhapaggahitaparipuṇṇavīriyatāti,.un.,,,,,āraddhapaggahitaparipuṇṇavīriyata+iti,,1,80,35,union,cm
122213,āraddhavipassakassevāti,.un.,,,,,āraddhavipassakasseva+iti,,1,80,23,union,cm
122214,āraddhavīriyassāti,.un.,,,,,āraddhavīriyassa+iti,,1,80,18,union,cm
122215,āraddhenāti,.un.,,,,,āraddhena+iti,,1,80,11,union,cm
122216,ārādhanāyāti,.un.,,,,,ārādhanāya+iti,,1,80,12,union,cm
122217,ārādhayeyyāti,.un.,,,,,ārādhayeyya+iti,,1,80,13,union,cm
122218,ārādhayitthāti,.un.,,,,,ārādhayittha+iti,,1,80,14,union,cm
122219,ārādhitāti,.un.,,,,,ārādhita+iti,,1,80,10,union,cm
122220,arahantamhāti,.un.,,,,,arahantamha+iti,,1,80,13,union,cm
122221,arahantāmhāti,.un.,,,,,arahantāmha+iti,,1,80,13,union,cm
122222,arahantāti,.un.,,,,,arahanta+iti,,1,80,10,union,cm
122223,arahataṃyevāti,.un.,,,,,arahataṃ+eva+iti,,1,80,14,union,cm
122224,arahatāti,.un.,,,,,arahata+iti,,1,80,9,union,cm
122225,arahathāti,.un.,,,,,arahatha+iti,,1,80,10,union,cm
122226,arahattādhigamāyāti,.un.,,,,,arahattādhigamāya+iti,,1,80,19,union,cm
122227,arahattañcāti,.un.,,,,,arahattaṃ+ca+iti,,1,80,13,union,cm
122228,arahattaniyamenāti,.un.,,,,,arahattaniyamena+iti,,1,80,18,union,cm
122229,arahattapaññāti,.un.,,,,,arahattapañña+iti,,1,80,15,union,cm
122230,arahattapariyosānattāti,.un.,,,,,arahattapariyosānatta+iti,,1,80,23,union,cm
122231,arahattaphalasamādhisahagatasaññāpaccayāti,.un.,,,,,arahattaphalasamādhisahagatasaññāpaccaya+iti,,1,80,42,union,cm
122232,arahattaphalasamāpattiyāti,.un.,,,,,arahattaphalasamāpattiya+iti,,1,80,26,union,cm
122233,arahattaphalenevāti,.un.,,,,,arahattaphaleneva+iti,,1,80,19,union,cm
122234,arahattasacchikiriyāti,.un.,,,,,arahattasacchikiriya+iti,,1,80,22,union,cm
122235,arahattāyāti,.un.,,,,,arahattāya+iti,,1,80,12,union,cm
122236,arahāyevāti,.un.,,,,,arahā+eva+iti,,1,60,11,union,cm
122237,arahenāti,.un.,,,,,arahena+iti,,1,80,9,union,cm
122238,ārakkhenāti,.un.,,,,,ārakkhena+iti,,1,80,11,union,cm
122239,ārāmaropādisuttāharaṇañcāti,.un.,,,,,ārāmaropādisuttāharaṇaṃ+ca+iti,,1,80,27,union,cm
122240,ārambhapaccayāti,.un.,,,,,ārambhapaccaya+iti,,1,80,16,union,cm
122241,ārambhenāti,.un.,,,,,ārambhena+iti,,1,80,11,union,cm
122242,ārammaṇaārammaṇādhipatiārammaṇūpanissayāti,.un.,,,,,ārammaṇaārammaṇādhipatiārammaṇūpanissaya+iti,,1,80,42,union,cm
122243,ārammaṇābhimukhabhāvapaccupaṭṭhānatāti,.un.,,,,,ārammaṇābhimukhabhāvapaccupaṭṭhānata+iti,,1,80,38,union,cm
122244,ārammaṇādhipatissāti,.un.,,,,,ārammaṇādhipatissa+iti,,1,80,20,union,cm
122245,ārammaṇadubbalatāyāti,.un.,,,,,ārammaṇadubbalatāya+iti,,1,80,21,union,cm
122246,ārammaṇakaraṇamattamevāti,.un.,,,,,ārammaṇakaraṇamattaṃ+eva+iti,,1,80,25,union,cm
122247,ārammaṇakaraṇenāti,.un.,,,,,ārammaṇakaraṇena+iti,,1,80,18,union,cm
122248,ārammaṇamattenāti,.un.,,,,,ārammaṇamattena+iti,,1,80,17,union,cm
122249,ārammaṇapaccayabhāvassevāti,.un.,,,,,ārammaṇapaccayabhāvasseva+iti,,1,80,27,union,cm
122250,ārammaṇapaccayāti,.un.,,,,,ārammaṇapaccaya+iti,,1,80,17,union,cm
122251,ārammaṇapariyesanāti,.un.,,,,,ārammaṇapariyesana+iti,,1,80,20,union,cm
122252,ārammaṇapaṭibaddhoyevāti,.un.,,,,,ārammaṇapaṭibaddho+eva+iti,,1,80,24,union,cm
122253,ārammaṇapurejātenevāti,.un.,,,,,ārammaṇapurejāteneva+iti,,1,80,22,union,cm
122254,ārammaṇasabhāgatāyāti,.un.,,,,,ārammaṇasabhāgatāya+iti,,1,80,21,union,cm
122255,ārammaṇasabhāvamevāti,.un.,,,,,ārammaṇasabhāvaṃ+eva+iti,,1,80,21,union,cm
122256,ārammaṇasabhāvattāti,.un.,,,,,ārammaṇasabhāvatta+iti,,1,80,20,union,cm
122257,ārammaṇasaṅketenāti,.un.,,,,,ārammaṇasaṅketena+iti,,1,80,19,union,cm
122258,ārammaṇāti,.un.,,,,,ārammaṇa+iti,,1,80,10,union,cm
122259,ārammaṇatovāti,.un.,,,,,ārammaṇato+eva+iti,,1,80,14,union,cm
122260,ārammaṇattikāti,.un.,,,,,ārammaṇattika+iti,,1,80,15,union,cm
122261,ārammaṇavasenāti,.un.,,,,,ārammaṇavasena+iti,,1,80,16,union,cm
122262,ārammaṇavavatthānapaññāyāti,.un.,,,,,ārammaṇavavatthānapaññāya+iti,,1,80,27,union,cm
122263,ārammaṇavavatthāpanatāti,.un.,,,,,ārammaṇavavatthāpanata+iti,,1,80,24,union,cm
122264,ārammaṇevāti,.un.,,,,,ārammaṇeva+iti,,1,80,12,union,cm
122265,ārammaṇūpanissayabhāvañcāti,.un.,,,,,ārammaṇūpanissayabhāvaṃ+ca+iti,,1,80,27,union,cm
122266,araṇānevāti,.un.,,,,,araṇāneva+iti,,1,80,11,union,cm
122267,araññakammunāti,.un.,,,,,araññakammuna+iti,,1,80,15,union,cm
122268,āraññakassāti,.un.,,,,,āraññakassa+iti,,1,80,13,union,cm
122269,araññāvāti,.un.,,,,,araññāva+iti,,1,80,10,union,cm
122270,āraññikādibhāvāyāti,.un.,,,,,āraññikādibhāvāya+iti,,1,80,19,union,cm
122271,āraññikāti,.un.,,,,,āraññika+iti,,1,80,10,union,cm
122272,arantyatrāti,.un.,,,,,arantyatra+iti,,1,80,12,union,cm
122273,aratinenāti,.un.,,,,,aratinena+iti,,1,80,11,union,cm
122274,ārativirativasenāti,.un.,,,,,ārativirativasena+iti,,1,80,19,union,cm
122275,arihāti,.un.,,,,,ariha+iti,,1,80,7,union,cm
122276,ariyabhāsāti,.un.,,,,,ariyabhāsa+iti,,1,80,12,union,cm
122277,ariyabhāvāvahāti,.un.,,,,,ariyabhāvāvaha+iti,,1,80,16,union,cm
122278,ariyadassanamevāti,.un.,,,,,ariyadassanaṃ+eva+iti,,1,80,18,union,cm
122279,ariyājanāti,.un.,,,,,ariyājana+iti,,1,80,11,union,cm
122280,ariyakantasīlañcāti,.un.,,,,,ariyakantasīlaṃ+ca+iti,,1,80,19,union,cm
122281,ariyamaggabhāvanāti,.un.,,,,,ariyamaggabhāvana+iti,,1,80,19,union,cm
122282,ariyamaggacetanāyāti,.un.,,,,,ariyamaggacetanāya+iti,,1,80,20,union,cm
122283,ariyamaggadhammāti,.un.,,,,,ariyamaggadhamma+iti,,1,80,18,union,cm
122284,ariyamaggapātubhāvassāti,.un.,,,,,ariyamaggapātubhāvassa+iti,,1,80,24,union,cm
122285,ariyamaggāti,.un.,,,,,ariyamagga+iti,,1,80,12,union,cm
122286,ariyānañcāti,.un.,,,,,ariyānaṃ+ca+iti,,1,80,12,union,cm
122287,ariyapariyesanāti,.un.,,,,,ariyapariyesana+iti,,1,80,17,union,cm
122288,ariyapariyesanāyevāti,.un.,,,,,ariyapariyesanā+eva+iti,,1,60,21,union,cm
122289,ariyasaccabhāvenāti,.un.,,,,,ariyasaccabhāvena+iti,,1,80,19,union,cm
122290,ariyasaccānevāti,.un.,,,,,ariyasaccāneva+iti,,1,80,16,union,cm
122291,ariyasaṅghassāti,.un.,,,,,ariyasaṅghassa+iti,,1,80,16,union,cm
122292,ariyasāvakassāti,.un.,,,,,ariyasāvakassa+iti,,1,80,16,union,cm
122293,ariyasāvikāti,.un.,,,,,ariyasāvika+iti,,1,80,13,union,cm
122294,ariyāvāsāti,.un.,,,,,ariyāvāsa+iti,,1,80,11,union,cm
122295,ariyavihārasamaṅgitāparidīpanañcāti,.un.,,,,,ariyavihārasamaṅgitāparidīpanaṃ+ca+iti,,1,80,35,union,cm
122296,ariyiddhiyāti,.un.,,,,,ariyiddhiya+iti,,1,80,13,union,cm
122297,ārocanañcāti,.un.,,,,,ārocanaṃ+ca+iti,,1,80,12,union,cm
122298,ārocanassāti,.un.,,,,,ārocanassa+iti,,1,80,12,union,cm
122299,āroceyyāmāti,.un.,,,,,āroceyyāma+iti,,1,80,12,union,cm
122300,ārocitamevāti,.un.,,,,,ārocitaṃ+eva+iti,,1,80,13,union,cm
122301,ārocitāyāti,.un.,,,,,ārocitāya+iti,,1,80,11,union,cm
122302,arodissāti,.un.,,,,,arodissa+iti,,1,80,10,union,cm
122303,arogamevāti,.un.,,,,,arogaṃ+eva+iti,,1,80,11,union,cm
122304,ārogyādiatthāyāti,.un.,,,,,ārogyādiatthāya+iti,,1,80,17,union,cm
122305,ārohapariṇāhasampannāti,.un.,,,,,ārohapariṇāhasampanna+iti,,1,80,23,union,cm
122306,ārohitvāti,.un.,,,,,ārohitva+iti,,1,80,10,union,cm
122307,āropessāmāti,.un.,,,,,āropessāma+iti,,1,80,12,union,cm
122308,āropetabbāti,.un.,,,,,āropetabba+iti,,1,80,12,union,cm
122309,āropeyyāti,.un.,,,,,āropeyya+iti,,1,80,10,union,cm
122310,aropimavīhijāti,.un.,,,,,aropimavīhija+iti,,1,80,15,union,cm
122311,āropitaatthapaṇṇattimattamevāti,.un.,,,,,āropitaatthapaṇṇattimattaṃ+eva+iti,,1,80,31,union,cm
122312,aruccitthāti,.un.,,,,,aruccittha+iti,,1,80,12,union,cm
122313,āruhāti,.un.,,,,,āruha+iti,,1,80,7,union,cm
122314,āruhitthāti,.un.,,,,,āruhittha+iti,,1,80,11,union,cm
122315,āruhiyitthāti,.un.,,,,,āruhiyittha+iti,,1,80,13,union,cm
122316,āruhīyitthāti,.un.,,,,,āruhīyittha+iti,,1,80,13,union,cm
122317,arujjhitthāti,.un.,,,,,arujjhittha+iti,,1,80,13,union,cm
122318,āruḷhassāti,.un.,,,,,āruḷhassa+iti,,1,80,11,union,cm
122319,aruṇappabhāvaṇṇāyāti,.un.,,,,,aruṇappabhāvaṇṇāya+iti,,1,80,20,union,cm
122320,aruṇavaṇṇappabhāyāti,.un.,,,,,aruṇavaṇṇappabhāya+iti,,1,80,20,union,cm
122321,arūpadhammarāsiyevāti,.un.,,,,,arūpadhammarāsi+eva+iti,,1,80,21,union,cm
122322,arūpajāti,.un.,,,,,arūpaja+iti,,1,80,9,union,cm
122323,arūpajavanenāti,.un.,,,,,arūpajavanena+iti,,1,80,15,union,cm
122324,arūpakiriyacittassāti,.un.,,,,,arūpakiriyacittassa+iti,,1,80,21,union,cm
122325,arūpamattamevāti,.un.,,,,,arūpamattaṃ+eva+iti,,1,80,16,union,cm
122326,arūpamevāti,.un.,,,,,arūpaṃ+eva+iti,,1,80,11,union,cm
122327,arūpamukhenevāti,.un.,,,,,arūpamukheneva+iti,,1,80,16,union,cm
122328,arūpañcāti,.un.,,,,,arūpaṃ+ca+iti,,1,80,10,union,cm
122329,arūpasaññāti,.un.,,,,,arūpasañña+iti,,1,80,12,union,cm
122330,arūpaṭṭhānikāti,.un.,,,,,arūpaṭṭhānika+iti,,1,80,15,union,cm
122331,arūpāvacaravipākañcāti,.un.,,,,,arūpāvacaravipākaṃ+ca+iti,,1,80,22,union,cm
122332,arūpāvacaravipākassāti,.un.,,,,,arūpāvacaravipākassa+iti,,1,80,22,union,cm
122333,āruppācāti,.un.,,,,,āruppāca+iti,,1,80,10,union,cm
122334,āruppajjhānikāti,.un.,,,,,āruppajjhānika+iti,,1,80,16,union,cm
122335,asabbhāti,.un.,,,,,asabbha+iti,,1,80,9,union,cm
122336,asabhāvadhammattāti,.un.,,,,,asabhāvadhammatta+iti,,1,80,19,union,cm
122337,asabhāvasamūhavasenāti,.un.,,,,,asabhāvasamūhavasena+iti,,1,80,22,union,cm
122338,asabhāvassāti,.un.,,,,,asabhāvassa+iti,,1,80,13,union,cm
122339,asaccasabhāvāti,.un.,,,,,asaccasabhāva+iti,,1,80,15,union,cm
122340,asaddahantāti,.un.,,,,,asaddahanta+iti,,1,80,13,union,cm
122341,asaddhammarocanañcāti,.un.,,,,,asaddhammarocanaṃ+ca+iti,,1,80,21,union,cm
122342,asaddhammasiddhiyāti,.un.,,,,,asaddhammasiddhiya+iti,,1,80,20,union,cm
122343,asaddhammāti,.un.,,,,,asaddhamma+iti,,1,80,12,union,cm
122344,asaddhāti,.un.,,,,,asaddha+iti,,1,80,9,union,cm
122345,āsādetabbāti,.un.,,,,,āsādetabba+iti,,1,80,12,union,cm
122346,asādhakattāti,.un.,,,,,asādhakatta+iti,,1,80,13,union,cm
122347,asādhāraṇadhammavasenāti,.un.,,,,,asādhāraṇadhammavasena+iti,,1,80,24,union,cm
122348,asādhāraṇatāyāti,.un.,,,,,asādhāraṇatāya+iti,,1,80,16,union,cm
122349,asādubhāvāyāti,.un.,,,,,asādubhāvāya+iti,,1,80,14,union,cm
122350,asahamānāti,.un.,,,,,asahamāna+iti,,1,80,11,union,cm
122351,asahāyattāti,.un.,,,,,asahāyatta+iti,,1,80,12,union,cm
122352,asajjamānāti,.un.,,,,,asajjamāna+iti,,1,80,12,union,cm
122353,asajjanāti,.un.,,,,,asajjana+iti,,1,80,10,union,cm
122354,āsajjāti,.un.,,,,,āsajja+iti,,1,80,8,union,cm
122355,asakkārakaraṇāditāti,.un.,,,,,asakkārakaraṇādita+iti,,1,80,20,union,cm
122356,asakkaritvāti,.un.,,,,,asakkaritva+iti,,1,80,13,union,cm
122357,asakkuṇeyyatāyāti,.un.,,,,,asakkuṇeyyatāya+iti,,1,80,17,union,cm
122358,asallakkhentassāti,.un.,,,,,asallakkhentassa+iti,,1,80,18,union,cm
122359,asamācārenāti,.un.,,,,,asamācārena+iti,,1,80,13,union,cm
122360,asamāhitāti,.un.,,,,,asamāhita+iti,,1,80,11,union,cm
122361,asamānamevāti,.un.,,,,,asamānaṃ+eva+iti,,1,80,13,union,cm
122362,asamāpajjitvāti,.un.,,,,,asamāpajjitva+iti,,1,80,15,union,cm
122363,asamasamaṭṭhenāti,.un.,,,,,asamasamaṭṭhena+iti,,1,80,17,union,cm
122364,asamatthamevāti,.un.,,,,,asamatthaṃ+eva+iti,,1,80,15,union,cm
122365,asamatthatāyevāti,.un.,,,,,asamatthatā+eva+iti,,1,60,17,union,cm
122366,asamatthāyāti,.un.,,,,,asamatthāya+iti,,1,80,13,union,cm
122367,asamatthāyevāti,.un.,,,,,asamatthā+eva+iti,,1,60,15,union,cm
122368,asamayavimuttāti,.un.,,,,,asamayavimutta+iti,,1,80,16,union,cm
122369,asambaddhāti,.un.,,,,,asambaddha+iti,,1,80,12,union,cm
122370,asambaddhāyāti,.un.,,,,,asambaddhāya+iti,,1,80,14,union,cm
122371,asambhavāti,.un.,,,,,asambhava+iti,,1,80,11,union,cm
122372,asambhavattāti,.un.,,,,,asambhavatta+iti,,1,80,14,union,cm
122373,asambhinnakhattiyakulatāyāti,.un.,,,,,asambhinnakhattiyakulatāya+iti,,1,80,28,union,cm
122374,asambhinnārammaṇāti,.un.,,,,,asambhinnārammaṇa+iti,,1,80,19,union,cm
122375,asambhinnāyāti,.un.,,,,,asambhinnāya+iti,,1,80,14,union,cm
122376,asambhūtassāti,.un.,,,,,asambhūtassa+iti,,1,80,14,union,cm
122377,asaṃhīrāti,.un.,,,,,asaṃhīra+iti,,1,80,10,union,cm
122378,asaṃkaccikāti,.un.,,,,,asaṃkaccika+iti,,1,80,13,union,cm
122379,asaṃkilesikāti,.un.,,,,,asaṃkilesika+iti,,1,80,14,union,cm
122380,asaṃkilesiyāti,.un.,,,,,asaṃkilesiya+iti,,1,80,14,union,cm
122381,asaṃkiliṭṭhaasaṃkilesikāti,.un.,,,,,asaṃkiliṭṭhaasaṃkilesika+iti,,1,80,26,union,cm
122382,asaṃkiliṭṭhasaṃkilesikāti,.un.,,,,,asaṃkiliṭṭhasaṃkilesika+iti,,1,80,25,union,cm
122383,asaṃkiṇṇabhāgāti,.un.,,,,,asaṃkiṇṇabhāga+iti,,1,80,16,union,cm
122384,asaṃkiṇṇaphalāti,.un.,,,,,asaṃkiṇṇaphala+iti,,1,80,16,union,cm
122385,asaṃkiṇṇatāti,.un.,,,,,asaṃkiṇṇata+iti,,1,80,13,union,cm
122386,asaṃkuppāti,.un.,,,,,asaṃkuppa+iti,,1,80,11,union,cm
122387,asammannitabbāti,.un.,,,,,asammannitabba+iti,,1,80,16,union,cm
122388,asammappadhānāti,.un.,,,,,asammappadhāna+iti,,1,80,16,union,cm
122389,asammāsambuddhasammāsambuddhapaveditatāyāti,.un.,,,,,asammāsambuddhasammāsambuddhapaveditatāya+iti,,1,80,43,union,cm
122390,asammissānevāti,.un.,,,,,asammissāneva+iti,,1,80,15,union,cm
122391,asammissoyevāti,.un.,,,,,asammisso+eva+iti,,1,80,15,union,cm
122392,asammodikāti,.un.,,,,,asammodika+iti,,1,80,12,union,cm
122393,asammohadhammattāti,.un.,,,,,asammohadhammatta+iti,,1,80,19,union,cm
122394,asammohapaṭivedhenāti,.un.,,,,,asammohapaṭivedhena+iti,,1,80,21,union,cm
122395,asammohappaṭivedhavasenāti,.un.,,,,,asammohappaṭivedhavasena+iti,,1,80,26,union,cm
122396,asammosāyāti,.un.,,,,,asammosāya+iti,,1,80,12,union,cm
122397,asammūḷhamevāti,.un.,,,,,asammūḷhaṃ+eva+iti,,1,80,15,union,cm
122398,asammuyhanamevāti,.un.,,,,,asammuyhanaṃ+eva+iti,,1,80,17,union,cm
122399,asammuyhantenāti,.un.,,,,,asammuyhantena+iti,,1,80,16,union,cm
122400,asampaṭicchantassāti,.un.,,,,,asampaṭicchantassa+iti,,1,80,20,union,cm
122401,asampaṭicchāpetvāti,.un.,,,,,asampaṭicchāpetva+iti,,1,80,19,union,cm
122402,asampaṭicchāpitattāti,.un.,,,,,asampaṭicchāpitatta+iti,,1,80,21,union,cm
122403,asampaṭivedharasāti,.un.,,,,,asampaṭivedharasa+iti,,1,80,19,union,cm
122404,asampatteyevāti,.un.,,,,,asampatte+eva+iti,,1,80,15,union,cm
122405,asampayuttāti,.un.,,,,,asampayutta+iti,,1,80,13,union,cm
122406,asaṃphuṭṭhatāti,.un.,,,,,asaṃphuṭṭhata+iti,,1,80,15,union,cm
122407,asamphuṭṭhovāti,.un.,,,,,asamphuṭṭho+eva+iti,,1,80,15,union,cm
122408,asamucchinditvāti,.un.,,,,,asamucchinditva+iti,,1,80,17,union,cm
122409,asaṃvarāti,.un.,,,,,asaṃvara+iti,,1,80,10,union,cm
122410,asaṃvibhāgaratāti,.un.,,,,,asaṃvibhāgarata+iti,,1,80,17,union,cm
122411,asaṃvidhānenāti,.un.,,,,,asaṃvidhānena+iti,,1,80,15,union,cm
122412,asaṃvijjamānaṭṭhenāti,.un.,,,,,asaṃvijjamānaṭṭhena+iti,,1,80,21,union,cm
122413,asaṃvutakammadvārāti,.un.,,,,,asaṃvutakammadvāra+iti,,1,80,20,union,cm
122414,asaṃvutassāti,.un.,,,,,asaṃvutassa+iti,,1,80,13,union,cm
122415,āsanantarikāti,.un.,,,,,āsanantarika+iti,,1,80,14,union,cm
122416,asanasālāti,.un.,,,,,asanasāla+iti,,1,80,11,union,cm
122417,āsanasmāti,.un.,,,,,āsanasma+iti,,1,80,10,union,cm
122418,asanāti,.un.,,,,,asana+iti,,1,80,7,union,cm
122419,āsandādittayāti,.un.,,,,,āsandādittaya+iti,,1,80,15,union,cm
122420,asañjānitvāti,.un.,,,,,asañjānitva+iti,,1,80,13,union,cm
122421,asañjātassāti,.un.,,,,,asañjātassa+iti,,1,80,13,union,cm
122422,asaṅkaroyevāti,.un.,,,,,asaṅkaro+eva+iti,,1,80,14,union,cm
122423,asaṅkhāramevāti,.un.,,,,,asaṅkhāraṃ+eva+iti,,1,80,15,union,cm
122424,asaṅkhāraparinibbāyīcāti,.un.,,,,,asaṅkhāraparinibbāyīca+iti,,1,80,24,union,cm
122425,asaṅkhārikabhāvassāti,.un.,,,,,asaṅkhārikabhāvassa+iti,,1,80,21,union,cm
122426,asaṅkhārikānevāti,.un.,,,,,asaṅkhārikāneva+iti,,1,80,17,union,cm
122427,asaṅkhatassāti,.un.,,,,,asaṅkhatassa+iti,,1,80,14,union,cm
122428,asaṅkhayāti,.un.,,,,,asaṅkhaya+iti,,1,80,11,union,cm
122429,asaṅkhyāti,.un.,,,,,asaṅkhya+iti,,1,80,10,union,cm
122430,asaṅkhyeyyakālāvatthānāyukāti,.un.,,,,,asaṅkhyeyyakālāvatthānāyuka+iti,,1,80,29,union,cm
122431,asaṅkhyeyyañcāti,.un.,,,,,asaṅkhyeyyaṃ+ca+iti,,1,80,16,union,cm
122432,āsaṅkitabbāti,.un.,,,,,āsaṅkitabba+iti,,1,80,13,union,cm
122433,āsaṅkiyāti,.un.,,,,,āsaṅkiya+iti,,1,80,10,union,cm
122434,āsannabhāvenāti,.un.,,,,,āsannabhāvena+iti,,1,80,15,union,cm
122435,āsannakāraṇametissāti,.un.,,,,,āsannakāraṇametissa+iti,,1,80,21,union,cm
122436,āsannakāraṇañcāti,.un.,,,,,āsannakāraṇaṃ+ca+iti,,1,80,17,union,cm
122437,āsannakāraṇāti,.un.,,,,,āsannakāraṇa+iti,,1,80,14,union,cm
122438,āsannatāti,.un.,,,,,āsannata+iti,,1,80,10,union,cm
122439,asaññāti,.un.,,,,,asañña+iti,,1,80,8,union,cm
122440,āsanneyevāti,.un.,,,,,āsanne+eva+iti,,1,80,12,union,cm
122441,asaññīcāti,.un.,,,,,asaññīca+iti,,1,80,10,union,cm
122442,asannihitabhāvenāti,.un.,,,,,asannihitabhāvena+iti,,1,80,19,union,cm
122443,asantaguṇapakāsanāti,.un.,,,,,asantaguṇapakāsana+iti,,1,80,20,union,cm
122444,asantaguṇasambhāvanicchāyāti,.un.,,,,,asantaguṇasambhāvanicchāya+iti,,1,80,28,union,cm
122445,asantajātikāti,.un.,,,,,asantajātika+iti,,1,80,14,union,cm
122446,asanthatamevāti,.un.,,,,,asanthataṃ+eva+iti,,1,80,15,union,cm
122447,asantussanāti,.un.,,,,,asantussana+iti,,1,80,13,union,cm
122448,asapattāti,.un.,,,,,asapatta+iti,,1,80,10,union,cm
122449,asappāyamevāti,.un.,,,,,asappāyaṃ+eva+iti,,1,80,14,union,cm
122450,asārambhenāti,.un.,,,,,asārambhena+iti,,1,80,13,union,cm
122451,asassatatāyāti,.un.,,,,,asassatatāya+iti,,1,80,14,union,cm
122452,asātarāgassāti,.un.,,,,,asātarāgassa+iti,,1,80,14,union,cm
122453,asattatāti,.un.,,,,,asattata+iti,,1,80,10,union,cm
122454,asattusaṅgahattāti,.un.,,,,,asattusaṅgahatta+iti,,1,80,18,union,cm
122455,āsavādikāraṇāti,.un.,,,,,āsavādikāraṇa+iti,,1,80,15,union,cm
122456,āsavakkhayañāṇañcāti,.un.,,,,,āsavakkhayañāṇaṃ+ca+iti,,1,80,20,union,cm
122457,āsavakkhayapaññāti,.un.,,,,,āsavakkhayapañña+iti,,1,80,18,union,cm
122458,asavanenāti,.un.,,,,,asavanena+iti,,1,80,11,union,cm
122459,āsavapaccayāti,.un.,,,,,āsavapaccaya+iti,,1,80,14,union,cm
122460,āsavasamaññāti,.un.,,,,,āsavasamañña+iti,,1,80,14,union,cm
122461,āsayānusayacaritādivibhāvanākārappavattāti,.un.,,,,,āsayānusayacaritādivibhāvanākārappavatta+iti,,1,80,42,union,cm
122462,asecanābhāvenāti,.un.,,,,,asecanābhāvena+iti,,1,80,16,union,cm
122463,asekhabhūmiyañcāti,.un.,,,,,asekhabhūmiyaṃ+ca+iti,,1,80,18,union,cm
122464,asekhassāti,.un.,,,,,asekhassa+iti,,1,80,11,union,cm
122465,asekhāti,.un.,,,,,asekha+iti,,1,80,8,union,cm
122466,asekkhabhāgāti,.un.,,,,,asekkhabhāga+iti,,1,80,14,union,cm
122467,asekkhabhāgiyañcāti,.un.,,,,,asekkhabhāgiyaṃ+ca+iti,,1,80,19,union,cm
122468,asekkhaphalabhāvāyāti,.un.,,,,,asekkhaphalabhāvāya+iti,,1,80,21,union,cm
122469,asekkhenāti,.un.,,,,,asekkhena+iti,,1,80,11,union,cm
122470,asesanirodhāti,.un.,,,,,asesanirodha+iti,,1,80,14,union,cm
122471,asesanissesāti,.un.,,,,,asesanissesa+iti,,1,80,14,union,cm
122472,asesatososetvāti,.un.,,,,,asesatososetva+iti,,1,80,16,union,cm
122473,asesavirāganirodhāti,.un.,,,,,asesavirāganirodha+iti,,1,80,20,union,cm
122474,āsevanābhāvanāti,.un.,,,,,āsevanābhāvana+iti,,1,80,16,union,cm
122475,āsevanadassanamevāti,.un.,,,,,āsevanadassanaṃ+eva+iti,,1,80,20,union,cm
122476,āsevanañcāti,.un.,,,,,āsevanaṃ+ca+iti,,1,80,12,union,cm
122477,āsevitavasināti,.un.,,,,,āsevitavasina+iti,,1,80,15,union,cm
122478,āsevitāyāti,.un.,,,,,āsevitāya+iti,,1,80,11,union,cm
122479,asikkhitāti,.un.,,,,,asikkhita+iti,,1,80,11,union,cm
122480,āsilesīyitthāti,.un.,,,,,āsilesīyittha+iti,,1,80,15,union,cm
122481,asīmāsīmakiccaniṭṭhappattāti,.un.,,,,,asīmāsīmakiccaniṭṭhappatta+iti,,1,80,28,union,cm
